Subject,Sequence,Position,BestFitModel,Source,ValueBin,StopResponse
24,40,1,Biased-prior,Winning model,8,0.386848168488958
25,1,1,Biased-prior,Winning model,8,0.706406392859395
25,1,2,Biased-prior,Winning model,2,0.536097399714103
25,1,3,Biased-prior,Winning model,3,0.523585268144331
25,1,4,Biased-prior,Winning model,7,0.524804644599809
25,1,5,Biased-prior,Winning model,4,0.530427687036733
25,1,6,Biased-prior,Winning model,4,0.524775762055091
25,1,7,Biased-prior,Winning model,5,0.5
25,2,1,Biased-prior,Winning model,5,0.616611185729418
25,3,1,Biased-prior,Winning model,3,0.748765857012532
25,4,1,Biased-prior,Winning model,7,0.654407589631671
25,5,1,Biased-prior,Winning model,4,0.579614436057989
25,5,2,Biased-prior,Winning model,4,0.527161991818589
25,5,3,Biased-prior,Winning model,3,0.553685951271236
25,6,1,Biased-prior,Winning model,7,0.659481558310167
25,7,1,Biased-prior,Winning model,2,0.546356925629024
25,7,2,Biased-prior,Winning model,1,0.552665795757595
25,7,3,Biased-prior,Winning model,7,0.553047161684633
25,8,1,Biased-prior,Winning model,1,0.603500154255257
25,9,1,Biased-prior,Winning model,7,0.597915568722232
25,9,2,Biased-prior,Winning model,7,0.613125929853343
25,10,1,Biased-prior,Winning model,1,0.628508994128805
25,10,2,Biased-prior,Winning model,4,0.573920404395968
25,11,1,Biased-prior,Winning model,8,0.572479963066371
25,12,1,Biased-prior,Winning model,3,0.545562123561396
25,13,1,Biased-prior,Winning model,8,0.695774034652133
25,14,1,Biased-prior,Winning model,4,0.550587304261266
25,15,1,Biased-prior,Winning model,4,0.630784504354025
25,16,1,Biased-prior,Winning model,3,0.524979216167484
25,17,1,Biased-prior,Winning model,5,0.627301535128796
25,17,2,Biased-prior,Winning model,2,0.673644805570308
25,17,3,Biased-prior,Winning model,1,0.567195016625706
25,18,1,Biased-prior,Winning model,2,0.617576874386048
25,18,2,Biased-prior,Winning model,2,0.611336976466022
25,19,1,Biased-prior,Winning model,2,0.554336686759569
25,19,2,Biased-prior,Winning model,1,0.553571720557591
25,20,1,Biased-prior,Winning model,1,0.547832750483314
25,20,2,Biased-prior,Winning model,2,0.568640729443619
25,20,3,Biased-prior,Winning model,8,0.563922687663874
25,21,1,Biased-prior,Winning model,8,0.577237190715921
25,21,2,Biased-prior,Winning model,5,0.616237322009622
25,22,1,Biased-prior,Winning model,3,0.573058974466015
25,23,1,Biased-prior,Winning model,7,0.558126456185506
25,23,2,Biased-prior,Winning model,7,0.576720970307583
25,24,1,Biased-prior,Winning model,7,0.604785665218317
25,24,2,Biased-prior,Winning model,7,0.577602099824295
25,25,1,Biased-prior,Winning model,5,0.64378418995989
25,25,2,Biased-prior,Winning model,8,0.600016912063613
25,26,1,Biased-prior,Winning model,1,0.536540748441033
25,27,1,Biased-prior,Winning model,8,0.61581544886845
25,27,2,Biased-prior,Winning model,8,0.623767125067869
25,28,1,Biased-prior,Winning model,5,0.545248114936797
25,28,2,Biased-prior,Winning model,3,0.544814881958498
25,29,1,Biased-prior,Winning model,7,0.655774710595662
25,29,2,Biased-prior,Winning model,3,0.631742775821614
25,30,1,Biased-prior,Winning model,7,0.601575628350203
25,31,1,Biased-prior,Winning model,1,0.552329004562188
25,32,1,Biased-prior,Winning model,4,0.537134713740086
25,32,2,Biased-prior,Winning model,4,0.540051551301663
25,33,1,Biased-prior,Winning model,2,0.579853044612085
25,34,1,Biased-prior,Winning model,1,0.547807999997363
25,34,2,Biased-prior,Winning model,1,0.576532261295159
25,35,1,Biased-prior,Winning model,6,0.676373002569147
25,36,1,Biased-prior,Winning model,5,0.540323121400453
25,36,2,Biased-prior,Winning model,2,0.533059247667288
25,37,1,Biased-prior,Winning model,6,0.529034490546249
25,37,2,Biased-prior,Winning model,5,0.518703736782967
25,38,1,Biased-prior,Winning model,1,0.59147397329453
25,39,1,Biased-prior,Winning model,1,0.527435595712593
25,40,1,Biased-prior,Winning model,6,0.716042525108675
26,1,1,Cost-to-sample,Winning model,1,0.217987910803643
26,1,2,Cost-to-sample,Winning model,1,0.250563555650335
26,1,3,Cost-to-sample,Winning model,2,0.286739325535272
26,1,4,Cost-to-sample,Winning model,5,0.325594009719712
26,1,5,Cost-to-sample,Winning model,5,0.366880122187242
26,1,6,Cost-to-sample,Winning model,4,0.410186832862034
26,1,7,Cost-to-sample,Winning model,1,0.454156093423191
26,2,1,Cost-to-sample,Winning model,7,0.218367575387201
26,2,2,Cost-to-sample,Winning model,5,0.250679513231055
26,2,3,Cost-to-sample,Winning model,6,0.286621545511966
26,2,4,Cost-to-sample,Winning model,8,0.326034187306777
26,2,5,Cost-to-sample,Winning model,3,0.366131423975748
26,2,6,Cost-to-sample,Winning model,4,0.409567972001083
26,2,7,Cost-to-sample,Winning model,1,0.45396469104676
26,3,1,Cost-to-sample,Winning model,3,0.217941835372065
26,3,2,Cost-to-sample,Winning model,8,0.251380522866936
26,4,1,Cost-to-sample,Winning model,8,0.218464021677969
26,5,1,Cost-to-sample,Winning model,2,0.217977503238531
26,5,2,Cost-to-sample,Winning model,6,0.251204523179053
26,6,1,Cost-to-sample,Winning model,5,0.218169278874457
26,6,2,Cost-to-sample,Winning model,7,0.251262483783345
26,6,3,Cost-to-sample,Winning model,3,0.286351268808114
26,6,4,Cost-to-sample,Winning model,3,0.325121721786268
26,6,5,Cost-to-sample,Winning model,1,0.366064620347659
26,7,1,Cost-to-sample,Winning model,7,0.218341197205543
26,7,2,Cost-to-sample,Winning model,3,0.250649879840631
26,7,3,Cost-to-sample,Winning model,6,0.286622612434025
26,7,4,Cost-to-sample,Winning model,3,0.325095204218644
26,7,5,Cost-to-sample,Winning model,8,0.367465770078438
26,8,1,Cost-to-sample,Winning model,2,0.217875959726173
26,8,2,Cost-to-sample,Winning model,8,0.251414249714993
26,8,3,Cost-to-sample,Winning model,3,0.286388295186505
26,8,4,Cost-to-sample,Winning model,2,0.324918964599066
26,9,1,Cost-to-sample,Winning model,2,0.217942291519502
26,10,1,Cost-to-sample,Winning model,6,0.218221517273002
26,10,2,Cost-to-sample,Winning model,2,0.250779395488486
26,10,3,Cost-to-sample,Winning model,3,0.286639851080261
26,11,1,Cost-to-sample,Winning model,1,0.217922316602379
26,11,2,Cost-to-sample,Winning model,7,0.251189937275943
26,11,3,Cost-to-sample,Winning model,7,0.287130172712065
26,11,4,Cost-to-sample,Winning model,1,0.32503460256453
26,12,1,Cost-to-sample,Winning model,7,0.218385610834463
26,13,1,Cost-to-sample,Winning model,4,0.218035362375704
26,13,2,Cost-to-sample,Winning model,2,0.250578896698545
26,13,3,Cost-to-sample,Winning model,7,0.28718669003821
26,13,4,Cost-to-sample,Winning model,8,0.326109683327899
26,13,5,Cost-to-sample,Winning model,4,0.366396289348037
26,14,1,Cost-to-sample,Winning model,4,0.218034453980837
26,15,1,Cost-to-sample,Winning model,6,0.21828344890657
26,15,2,Cost-to-sample,Winning model,8,0.251242675498044
26,15,3,Cost-to-sample,Winning model,6,0.286757506952337
26,16,1,Cost-to-sample,Winning model,8,0.218415833729615
26,17,1,Cost-to-sample,Winning model,6,0.218450648705326
26,17,2,Cost-to-sample,Winning model,7,0.251319191831756
26,17,3,Cost-to-sample,Winning model,7,0.287183566655271
26,17,4,Cost-to-sample,Winning model,5,0.324940225733061
26,17,5,Cost-to-sample,Winning model,3,0.366029686736763
26,18,1,Cost-to-sample,Winning model,7,0.218440953050899
26,18,2,Cost-to-sample,Winning model,2,0.250542247278144
26,18,3,Cost-to-sample,Winning model,1,0.286214908745006
26,18,4,Cost-to-sample,Winning model,4,0.325459540202751
26,18,5,Cost-to-sample,Winning model,4,0.366523536118111
26,18,6,Cost-to-sample,Winning model,7,0.410377845399754
26,19,1,Cost-to-sample,Winning model,4,0.218092632743085
26,19,2,Cost-to-sample,Winning model,5,0.251045918636784
26,19,3,Cost-to-sample,Winning model,1,0.286257552518174
26,19,4,Cost-to-sample,Winning model,5,0.325699343231078
26,20,1,Cost-to-sample,Winning model,1,0.217980357396344
26,20,2,Cost-to-sample,Winning model,7,0.251098616023269
26,20,3,Cost-to-sample,Winning model,3,0.286528686354844
26,20,4,Cost-to-sample,Winning model,2,0.325156683711384
26,21,1,Cost-to-sample,Winning model,7,0.218476656550873
26,22,1,Cost-to-sample,Winning model,4,0.2180606647703
26,22,2,Cost-to-sample,Winning model,4,0.250812871067481
26,22,3,Cost-to-sample,Winning model,5,0.286705398207151
26,22,4,Cost-to-sample,Winning model,3,0.325058514710852
26,22,5,Cost-to-sample,Winning model,5,0.366818534712705
26,23,1,Cost-to-sample,Winning model,3,0.218065186327883
26,23,2,Cost-to-sample,Winning model,8,0.251225362331588
26,23,3,Cost-to-sample,Winning model,2,0.286480142057036
26,24,1,Cost-to-sample,Winning model,7,0.218381027116453
26,24,2,Cost-to-sample,Winning model,1,0.2505746541706
26,24,3,Cost-to-sample,Winning model,4,0.286584618125666
26,24,4,Cost-to-sample,Winning model,6,0.325447461713833
26,25,1,Cost-to-sample,Winning model,6,0.218244394001553
26,25,2,Cost-to-sample,Winning model,2,0.25062954156906
26,25,3,Cost-to-sample,Winning model,2,0.286439497120377
26,25,4,Cost-to-sample,Winning model,1,0.324997987113218
26,26,1,Cost-to-sample,Winning model,7,0.218448762684955
26,26,2,Cost-to-sample,Winning model,8,0.251335825502923
26,26,3,Cost-to-sample,Winning model,2,0.286286249854716
26,27,1,Cost-to-sample,Winning model,4,0.21808130404663
26,27,2,Cost-to-sample,Winning model,5,0.250931452907108
26,27,3,Cost-to-sample,Winning model,1,0.286216068205814
26,28,1,Cost-to-sample,Winning model,5,0.218191992203982
26,28,2,Cost-to-sample,Winning model,5,0.250983373610422
26,28,3,Cost-to-sample,Winning model,7,0.287068779142087
26,28,4,Cost-to-sample,Winning model,8,0.325842563624445
26,28,5,Cost-to-sample,Winning model,7,0.366827960283484
26,28,6,Cost-to-sample,Winning model,6,0.409871227749334
26,28,7,Cost-to-sample,Winning model,4,0.453946976751338
26,29,1,Cost-to-sample,Winning model,6,0.218323029254044
26,29,2,Cost-to-sample,Winning model,5,0.25071974822708
26,29,3,Cost-to-sample,Winning model,4,0.286388597669676
26,29,4,Cost-to-sample,Winning model,2,0.324945749331729
26,30,1,Cost-to-sample,Winning model,8,0.21846330215351
26,30,2,Cost-to-sample,Winning model,8,0.251139404551879
26,30,3,Cost-to-sample,Winning model,7,0.286742476976895
26,30,4,Cost-to-sample,Winning model,6,0.325222734719107
26,31,1,Cost-to-sample,Winning model,2,0.217970213378786
26,31,2,Cost-to-sample,Winning model,5,0.251058878309106
26,31,3,Cost-to-sample,Winning model,1,0.286209209470763
26,31,4,Cost-to-sample,Winning model,6,0.325794285650712
26,32,1,Cost-to-sample,Winning model,3,0.21797862624956
26,33,1,Cost-to-sample,Winning model,4,0.218150815061746
26,33,2,Cost-to-sample,Winning model,6,0.251058652264434
26,33,3,Cost-to-sample,Winning model,2,0.286292038125234
26,33,4,Cost-to-sample,Winning model,6,0.325811858558707
26,33,5,Cost-to-sample,Winning model,1,0.365969268382522
26,34,1,Cost-to-sample,Winning model,6,0.218324016258953
26,35,1,Cost-to-sample,Winning model,6,0.218287807852939
26,36,1,Cost-to-sample,Winning model,2,0.217969029504545
26,36,2,Cost-to-sample,Winning model,8,0.251276946292491
26,36,3,Cost-to-sample,Winning model,7,0.286814648831425
26,37,1,Cost-to-sample,Winning model,2,0.217977743205935
26,38,1,Cost-to-sample,Winning model,3,0.218042046618842
26,38,2,Cost-to-sample,Winning model,5,0.250802725399987
26,38,3,Cost-to-sample,Winning model,1,0.286389802070593
26,38,4,Cost-to-sample,Winning model,8,0.32606774582841
26,38,5,Cost-to-sample,Winning model,3,0.366476282354588
26,38,6,Cost-to-sample,Winning model,3,0.4097692381237
26,38,7,Cost-to-sample,Winning model,3,0.454525119780961
26,39,1,Cost-to-sample,Winning model,8,0.21834684653429
26,40,1,Cost-to-sample,Winning model,6,0.218318244317171
27,1,1,Biased-prior,Winning model,4,0.026594914557656
27,1,2,Biased-prior,Winning model,8,0.0628923903968478
27,1,3,Biased-prior,Winning model,3,0.0312726909086426
27,1,4,Biased-prior,Winning model,1,0.0183703309021638
27,2,1,Biased-prior,Winning model,1,0.0137644972405105
27,2,2,Biased-prior,Winning model,4,0.135947261902659
27,2,3,Biased-prior,Winning model,5,0.259863650201223
27,2,4,Biased-prior,Winning model,5,0.315836279575026
27,2,5,Biased-prior,Winning model,5,0.234924163650639
27,2,6,Biased-prior,Winning model,5,0.475221187142373
27,2,7,Biased-prior,Winning model,2,0.105137059066224
27,3,1,Biased-prior,Winning model,2,0.0152770750401884
27,3,2,Biased-prior,Winning model,6,0.158698018216761
27,3,3,Biased-prior,Winning model,6,0.138188160779697
27,3,4,Biased-prior,Winning model,1,0.0846481375812979
27,3,5,Biased-prior,Winning model,7,0.41345233820001
27,3,6,Biased-prior,Winning model,7,0.508399465859524
27,3,7,Biased-prior,Winning model,6,0.282386984284703
27,4,1,Biased-prior,Winning model,6,0.0232313207792163
27,4,2,Biased-prior,Winning model,3,0.0179125385739188
27,4,3,Biased-prior,Winning model,7,0.0491903366006645
27,5,1,Biased-prior,Winning model,3,0.0256450084434231
27,5,2,Biased-prior,Winning model,3,0.0790963816689761
27,5,3,Biased-prior,Winning model,5,0.122793792589328
27,5,4,Biased-prior,Winning model,2,0.0164195863791113
27,5,5,Biased-prior,Winning model,5,0.198503082908361
27,5,6,Biased-prior,Winning model,1,0.0424175196409958
27,5,7,Biased-prior,Winning model,7,0.535806408413261
27,6,1,Biased-prior,Winning model,1,0.0187966907036753
27,6,2,Biased-prior,Winning model,2,0.0245629426059169
27,6,3,Biased-prior,Winning model,5,0.065482487902542
27,6,4,Biased-prior,Winning model,1,0.0397365859198985
27,6,5,Biased-prior,Winning model,6,0.31429527625646
27,6,6,Biased-prior,Winning model,5,0.281028850514234
27,6,7,Biased-prior,Winning model,6,0.499811176086413
27,7,1,Biased-prior,Winning model,3,0.0225894988540742
27,7,2,Biased-prior,Winning model,8,0.0453015129102588
27,7,3,Biased-prior,Winning model,3,0.022192178184992
27,7,4,Biased-prior,Winning model,1,0.0161845785223906
27,7,5,Biased-prior,Winning model,1,0.0159305382431414
27,7,6,Biased-prior,Winning model,4,0.0727238863815863
27,7,7,Biased-prior,Winning model,1,0.0148555698581499
27,8,1,Biased-prior,Winning model,5,0.0578707592457898
27,8,2,Biased-prior,Winning model,3,0.0511632219911577
27,8,3,Biased-prior,Winning model,6,0.095118281453999
27,8,4,Biased-prior,Winning model,2,0.0412996838269266
27,8,5,Biased-prior,Winning model,8,0.208953179442768
27,8,6,Biased-prior,Winning model,2,0.0354508144048416
27,8,7,Biased-prior,Winning model,6,0.193349965966722
27,9,1,Biased-prior,Winning model,3,0.0253687234811756
27,9,2,Biased-prior,Winning model,4,0.0654745842802165
27,9,3,Biased-prior,Winning model,6,0.118621165882855
27,9,4,Biased-prior,Winning model,2,0.0181713603765155
27,9,5,Biased-prior,Winning model,7,0.233214139061472
27,9,6,Biased-prior,Winning model,4,0.10636372971311
27,9,7,Biased-prior,Winning model,2,0.0410696090888886
27,10,1,Biased-prior,Winning model,8,0.0465063355526009
27,10,2,Biased-prior,Winning model,4,0.0252575359201936
27,10,3,Biased-prior,Winning model,5,0.0711358740735323
27,10,4,Biased-prior,Winning model,3,0.0185925391325067
27,10,5,Biased-prior,Winning model,7,0.128324062632608
27,10,6,Biased-prior,Winning model,7,0.251386412479174
27,10,7,Biased-prior,Winning model,4,0.104265889655636
27,11,1,Biased-prior,Winning model,8,0.033433318190484
27,11,2,Biased-prior,Winning model,7,0.0309594234355266
27,11,3,Biased-prior,Winning model,3,0.0189401418924523
27,11,4,Biased-prior,Winning model,3,0.0336201843919971
27,11,5,Biased-prior,Winning model,1,0.0140991047648744
27,11,6,Biased-prior,Winning model,5,0.130848368389404
27,11,7,Biased-prior,Winning model,1,0.0235534117475021
27,12,1,Biased-prior,Winning model,1,0.0181649328759211
27,13,1,Biased-prior,Winning model,4,0.0283594402911048
27,13,2,Biased-prior,Winning model,6,0.110618436902099
27,13,3,Biased-prior,Winning model,5,0.102709260171957
27,13,4,Biased-prior,Winning model,1,0.015872019887844
27,13,5,Biased-prior,Winning model,3,0.100938575882709
27,13,6,Biased-prior,Winning model,4,0.108200542622947
27,13,7,Biased-prior,Winning model,7,0.574644762094416
27,14,1,Biased-prior,Winning model,8,0.0543645240598975
27,14,2,Biased-prior,Winning model,3,0.0441624522240619
27,14,3,Biased-prior,Winning model,3,0.046251252548992
27,14,4,Biased-prior,Winning model,2,0.0346520423984413
27,14,5,Biased-prior,Winning model,5,0.053128388381044
27,14,6,Biased-prior,Winning model,4,0.0383000519833647
27,14,7,Biased-prior,Winning model,6,0.137874297441434
27,15,1,Biased-prior,Winning model,6,0.0169814771259219
27,15,2,Biased-prior,Winning model,7,0.0704839895478358
27,15,3,Biased-prior,Winning model,2,0.0109553272411399
27,15,4,Biased-prior,Winning model,8,0.328467352326438
27,15,5,Biased-prior,Winning model,7,0.426817028360579
27,15,6,Biased-prior,Winning model,5,0.0281780354311581
27,15,7,Biased-prior,Winning model,8,0.659696892146081
27,16,1,Biased-prior,Winning model,6,0.0378848796505234
27,16,2,Biased-prior,Winning model,3,0.0242189918795575
27,16,3,Biased-prior,Winning model,4,0.123183848469254
27,16,4,Biased-prior,Winning model,5,0.202899327303128
27,16,5,Biased-prior,Winning model,2,0.0151059724821977
27,16,6,Biased-prior,Winning model,4,0.187187743624151
27,16,7,Biased-prior,Winning model,4,0.216932749043343
27,17,1,Biased-prior,Winning model,3,0.0219306715307404
27,17,2,Biased-prior,Winning model,8,0.103275196680544
27,17,3,Biased-prior,Winning model,1,0.0164580137078837
27,17,4,Biased-prior,Winning model,4,0.0960410102501215
27,17,5,Biased-prior,Winning model,4,0.0986033466094364
27,17,6,Biased-prior,Winning model,4,0.115921945012579
27,17,7,Biased-prior,Winning model,7,0.389843885828438
27,18,1,Biased-prior,Winning model,5,0.0234102293435846
27,19,1,Biased-prior,Winning model,8,0.0368487089157891
27,19,2,Biased-prior,Winning model,5,0.0249025292442745
27,19,3,Biased-prior,Winning model,6,0.0505798538628824
27,19,4,Biased-prior,Winning model,3,0.0188327180135659
27,19,5,Biased-prior,Winning model,8,0.244225885432218
27,19,6,Biased-prior,Winning model,2,0.0124917055016857
27,19,7,Biased-prior,Winning model,6,0.229429915168671
27,20,1,Biased-prior,Winning model,8,0.0511834795260487
27,21,1,Biased-prior,Winning model,4,0.0376018063640777
27,21,2,Biased-prior,Winning model,5,0.0886953507420386
27,21,3,Biased-prior,Winning model,3,0.0305069304866332
27,21,4,Biased-prior,Winning model,4,0.118290832840068
27,21,5,Biased-prior,Winning model,3,0.0579277397635051
27,21,6,Biased-prior,Winning model,2,0.0176033607902921
27,21,7,Biased-prior,Winning model,2,0.0327890858892279
